cdsCode|lea|priorityNumber|numMisassignments|numMaterials|numFacilities|meetingDate|performance|additionalInfo|year
47703180000000|Gazelle Union Elementary|1|0|0|0|2019-10-14|Met||2019
15634870000000|General Shafter Elementary|1|0|0|0|2019-10-08|Met||2019
19647336061477|George Ellery Hale Charter Academy|1|0;0;0|0|0|2019-10-17|Met|Hale Charter Academy is an Affiliated Charter; therefore, we are annually audited by the Los Angeles Unified School District to ensure that misassignments are avoided. In addition, failure to maintain EL Authorization may result in disciplinary action from the District. The District audits master schedules and if missassignments occur resolutions are found and the misassignment is immediately corrected.   Hale Charter Academy meets the Williams Sufficiency requirements every year. All students are assigned textbooks in their core/required subject areas.   Hale Charter Academy is an Affiliated Charter of LAUSD, therefore LAUSD performs facility conditions inspections annually. Hale Charter Academy is in “Good Repair”.|2019
34674390101899|George Washington Carver School of Arts and Science|1|||0||Not Met||2019
33670586031959|George Washington Charter|1|0|0|0|2019-09-25|Met||2019
52715480000000|Gerber Union Elementary|1|0|0|0|2019-01-28|Met||2019
49707060000000|Geyserville Unified|1|0/0% for all|0/0%|0|2019-10-09|Met||2019
43694840123760|Gilroy Prep (a Navigator School)|1|0%|0%|0|2019-06-18|Met||2019
43694840000000|Gilroy Unified|1|1 (<1%)|0|41|2019-10-17|Met||2019
19647330133710|Girls Athletic Leadership School Los Angeles|1|0|0|0|2019-10-23|Met||2019
20764142030237|Glacier High School Charter|1|0|0|0|2019-10-28|Met||2019
19645680000000|Glendale Unified|1|1|0|0|2019-10-22|Met|In 2018-19, one Williams complaint filed. Investigation concluded GUSD was in compliance with Williams regulations, but resolved the concerns regardless.|2019
19645760000000|Glendora Unified|1|0|0|0|2019-10-28|Met||2019
11101160000000|Glenn County Office of Education|1|0|0|0|2019-10-16|Met||2019
19647330114967|Global Education Academy|1|0/0%|0/0|0|2019-10-31|Met||2019
19647330129833|Global Education Academy 2|1|There are zero (0) misassignments of teacher of EL and zero (0) vacant teacher positions.|Zero (0)|0|2019-10-23|Met||2019
54722560135863|Global Learning Charter|1|0|0|0|2019-10-29|Met||2019
30664230131417|GOALS Academy|1|0%|0%|0|2019-11-04|Met|Our eight classroom teachers at GOALS Academy are appropriately assigned. Additionally, we have a full-time TOSA to provide Tier 3 support and an Education Specialist for IEP support and implementation. We provide substantial guidance to any of our teachers under a Preliminary Credential, including partnering with an onsite mentor, onsite PD, and participation in the Orange County Department of Education Induction Program  All scholars have access to standards-aligned instructional materials -- both in terms of hard copies and online. We also have a 1:1 distribution of laptops and three classroom sets of iPads. To support Reading Workshop pedagogy, we have expansive classroom libraries and access to e-books, as well as subscriptions to iReady Reading and Words Their Way. For mathematics, we use Go Math! as our core program, but supplement it with iReady Math and Khan Academy. For science we use the FOSS Program. And, for history/social science, we use resources developed by the California Education and Environment Initiative, as well as historical fiction novels, Newsela, and teacher-created integrated units.   We lease our facilities from Anaheim Facilities LLC with the support of SB 740 funds. There is a need to seek a larger facility in the near future within the Anaheim area. While our current facility has served us well, we wish to develop a designated Makerspace and VAPA Studio in the near future. We also wish to have more play and sports space for our scholars.|2019
19647330117978|Goethe International Charter|1|0|0|0|2019-10-21|Met||2019
09618790000000|Gold Oak Union Elementary|1|0|0|0|2019-10-21|Met||2019
55724130112276|Gold Rush Charter|1|0|0|0|2019-10-17|Met|According to SARC report all students have curriculum. All teachers are properly assigned. Facility is in great repair.|2019
09618870000000|Gold Trail Union Elementary|1|0|0|3|2019-10-10|Met|We have no teachers improperly assigned, all EL Learners are taught by appropriately credentialed teachers, and there are no vacant teacher positions. All students have access to their own copies of standards-aligned instructional materials for use at school and at home.  Areas of facilities concern include minor leaks in water fountains at Sutter's Mill School, roof leakage in the Gold Trail School gym, and carpet issues in one building at Sutter's Mill School.  All concerns are being addressed.|2019
47104700117168|Golden Eagle Charter|1|0|0|0|2019-10-10|Met||2019
04614570000000|Golden Feather Union Elementary|1|0|0|1|2019-10-16|Met|Restrooms/fountains were listed as "Fair".  Leaking pipes have since been repaired.|2019
07100740730614|Golden Gate Community|1|0|0|0|2019-10-16|Met||2019
01611920119248|Golden Oak Montessori of Hayward|1|2|0|0|2019-10-10|Met|Golden Oak Montessori employed two teachers with substitute teaching credentials.|2019
10752340000000|Golden Plains Unified|1|0/0|0/0|0|2019-10-08|Met||2019
56724705630363|Golden Valley Charter|1|0|0|0|2019-09-09|Met|While the Williams settlement does not apply to charter schools, and therefore GVCS is not required to meet it, GVCS does provide all students with equal access to instructional materials, safe and decent school facilities, and qualified teachers.|2019
34674470132399|Golden Valley Orchard|1|0|0|0|2019-11-13|Met||2019
34674470114983|Golden Valley River|1|0|0|0|2019-11-13|Met||2019
31668520138008|Golden Valley Tahoe|1|0|0|0|2019-11-13|Met||2019
20755800000000|Golden Valley Unified|1|0|0|0|2019-10-22|Met||2019
42691950000000|Goleta Union Elementary|1|0|0|0|2019-10-16|Met||2019
37683380119610|Gompers Preparatory Academy|1|1 misassignment for teachers of ELs, total misassignments 3, total vacant teacher positions 6.|0|0|2019-11-12|Met|While GPA seeks to employ highly-qualified teachers for every class it offers to students, some subjects (especially upper level math and science) are challenging to staff due to lack of qualified and interested candidates. GPA had three teachers who possessed current teaching credentials, but were not highly qualified to teach every class in their class schedule. GPA will continue to work towards meeting this standard in the coming years, including continued attention to creative recruitment and staff development and retention techniques.|2019
27754730000000|Gonzales Unified|1|6.7%|0|0|2019-10-29|Met|For the 2019-2020 school year GUSD will be looking at a data collection system that will look at teacher attendance, retention and experience by school. GUSD will then concentrate teacher recruitment, retention and instructional coaching based on the specific needs of each school site. GUSD plans to leverage and expand upon the work to recruit, prepare, and maintain highly skilled educators for the benefit of all students and to promote equitable access to an excellent education for students from historically underserved communities; focusing on English learners (ELs), students from low-income families, homeless youth, and youth in foster care. GUSD will also include in the plan a process to compile information on student learning experiences and analyze district-level data, to determine the quality of instruction students are receiving. The report will identify when a student has been assigned to an ineffective, inexperienced, or out of field teacher to make sure the student has an effective teacher the following year. This will help ensure that all students, specifically low income and minority students are taught by experienced and effective teachers.|2019
19645840000000|Gorman Joint|1|0|0|3|2019-11-11|Met|First Gorman is in need of roof replacement on the main building where it is leaking into the main hallway of the school.   Gorman is dealing with a failing water system due to age of pipes and of an old well.  We are not able to replace the well but are able to connect to the local water company.  Due to the age of the main building that was constructed in 1938 the pipes are now failing.  Gorman has failing drain lines throughout the school but mainly in the kitchen area which has caused several backup and flooding inside the school building.  Funds have been set aside to repair these concerns during the 2019-2020 school year.|2019
