cdsCode|lea|priorityNumber|nativeSummary|profLearningELA|profLearningELD|profLearningMath|profLearningScience|profLearningSocial|materialELA|materialELD|materialMath|materialScience|materialSocial|programELA|programELD|programMath|programScience|programSocial|standardTechEd|standardHealthEd|standardPhysicalEd|standardPerformingArts|standardWorldLang|ActivityGroupNeeds|ActivityIndividualNeeds|ActivitySupport|meetingDate|additionalInfo|performance|year
53738330000000|Southern Trinity Joint Unified|2||4|4|4|4|4|4|4|4|4|4|3|3|4|3|4|3|4|4|3|4|4|4|4|2019-10-15|Due to our extremely small size, professional development focuses on individual staff needs.  Collaboration among staff occurs during our late start Mondays.  This allows groups to focus on things such as school climate, trauma-informed? practice, as well as student academic progress.|Met|2019
35675530000000|Southside Elementary|2||4|4|4|3|4|5|5|5|1|5|4|4|4|2|4|1|3|4|3|1|4|4|4|2019-10-09|Dedicated collaboration time is schedule each month for staff members to review and discuss content related topics and standards. Currently, staff is researching NGSS materials for adoption. Due to the configuration of the K-8 district, career technical education and world languages are not a part of curriculum activities. Professional development for staff members is available for each year and a concentration has focused on the district student information system and ELA/Math diagnostics.|Met|2019
37681970136408|Sparrow Academy|2||4|4|4|2|4|4|4|4|2|4|3|3|3|2|3|4|4|4|4|4|2|1|1|2019-10-30|In February 2019, Sparrow had a change in leadership. Prior to that, there was little being done in the way of identifying the learning needs of individuals or groups of teachers or providing support. This has since changed. Systems for self-reflection, goal-setting, and peer and administrative feedback are being put into place. A focus on ongoing formative assessment is informing most of our team and faculty meetings.|Met|2019
37684030000000|Spencer Valley Elementary|2||5|3|4|2|3|5|2|4|1|3|5|3|3|2|3|2|2|3|4|2|5|4|5|2019-10-23|SVESD is following the curriculum cycle used by the California Department of Education, in order to take advantage of trainings and materials based on the current standards and frameworks.  Over the last few years CDE has focused on English Language Arts (including ELD), Math and Science.  Currently, SVESD is focusing on a more streamlined delivery of Designated and Integrated ELD, ELD supports, PD on developing quality performance tasks, and the adoption of Next Generation Science curriculum in 2020.  All adopted science programs are on display in the district's multi-purpose room. SVESD is using the adoption toolkit process to evaluate texts and ancillary products.  Mystery Science was adopted as an additional resource for teachers through this year. The District sponsors an after school STEM club.  PE - District uses SPARK PE and will be evaluating new programs this school year.  Areas of focus this year are ELD, writing, and Restorative Practices for Social Emotional Learning. The District maintains collaboration with SDCOE to support training needs. Two staff members are in year 2 of the Induction Program(s), one staff member is completing a certificate in TK.  The staff is also receiving training from our SELPA coordinator on designing lessons with universal access to enhance learning of students with special needs and English Learners.    SVESD is proud of the fact that our students scored above standard in ELA and Math, exceeding the state average.|Met|2019
27662250000000|Spreckels Union Elementary|2||5|3|5|4|3|5|3|5|4|3|5|4|4|4|3|1|4|5|3|4|3|3|3|2019-10-23||Met|2019
49708966052039|Spring Creek Matanzas Charter|2||5|4|4|2|1|5|5|5|3|2|4|4|3|2|1|2|3|4|4|1|4|4|3|2019-11-12||Met|2019
54721320000000|Springville Union Elementary|2||5|4|5|5|4|5|4|5|5|4|4|4|4|4|4|1|4|4|3|1|4|4|4|2019-10-14||Met|2019
34674390101048|St. HOPE Public School 7|2||5|5|5|5|5|5|4|5|4|5|5|5|5|5|5|5|3|5|5|5|5|5|5|2019-10-30||Met|2019
15637920000000|Standard Elementary|2||4|3|4|3|4|4|3|4|4|4|4|3|4|4|4|3|3|4|3|1|4|4|4|2019-10-08|The district has adopted California State Board Approved-Standards Based Curriculum in all core areas: English Language Arts - McGraw Hill Wonders and StudySync - adopted 2016 Math - McGraw Hill My Math and California Math Courses 1, 2, and 3 - adopted 2016 History/Social Science - American Legacy Publishing Studies Weekly - adopted 2018 and McGraw Hill impact - adopted 2019 Science - Accelerated Learning STEMScopes California - adopted 2019|Met|2019
50105040129023|Stanislaus Alternative Charter|2||4|4|4|3|4|4|4|4|3|4|4|4|4|4|4|3|4|4|4|4|5|5|5|2019-10-08||Met|2019
50105040000000|Stanislaus County Office of Education|2||4|4|3|3|4|4|4|4|4|4|5|5|5|4|5|4|4|3|3|2|5|5|5|2019-10-08||Met|2019
50712820000000|Stanislaus Union Elementary|2||4|4|4|4|4|4|4|4|3|4|4|4|4|3|4|3|4|4|4|3|4|4|4|2019-10-10|All schools administered a self-reflection tool aligned with Local Indicator 2 in the Spring of 2019 to all teachers and administrators. Questions were rated on an increasing scale of one (1) being the Exploration and Research Phase and five (5) being Full Implementation and Sustainability.  Due to our K-8 district status, World Language academic standards do not apply. This information was presented to the board at a regularly scheduled SUSD governing board meeting on October 10, 2019.|Met|2019
37681303731262|Steele Canyon High|2||4|3|4|3|4|4|4|4|3|4|4|3|4|4|4|4|4|4|4|4|4|4|4|2019-10-22||Met|2019
19647330137604|Stella Elementary Charter Academy|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|2|5|5|5|2019-10-28||Met|2019
19647330100669|Stella Middle Charter Academy|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|2|5|5|5|2019-10-28||Met|2019
45701100135889|Stellar Charter|2||4|4|5|4|5|5|5|5|4|5|5|5|5|5|5|3|5|5|5|4|4|4|4|2019-06-25||Met|2019
19647330136986|STEM Preparatory Elementary|2||5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4|4|4|4|4|5|5|5|2019-02-06||Met|2019
39686760120725|Stockton Collegiate International Elementary|2|Stockton Collegiate International Elementary School (SCIE) is an IB authorized World School offering the Primary Years Program to students in grades K-5. The International Baccalaureate (IB) framework guides curricular choices at SCIE. The academic program at SCIE is designed to reflect IB methodology and to prepare students to demonstrate mastery of the Common Core State Standards.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-10-07||Met|2019
39686760120733|Stockton Collegiate International Secondary|2|Stockton Collegiate International Secondary School (SCIS) is an IB authorized World School offering the Middle Years Program (MYP) and the Diploma Program (DP) to students in grades 6-12. The International Baccalaureate (IB) framework guides curricular choices at SCIS. The academic program at SCIS is designed to reflect IB methodology that prepares students for successful performance on the IB exams and mastery of the Common Core State Standards.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2019-10-07||Met|2019
39686760119743|Stockton Early College Academy|2|Professional development is continuous and ongoing to ensure teachers are implementing standards aligned instructional best practices. During the 2018-2019 school year, Stockton Early College Academy began a partnership with The College Board to transition to Pre-AP coursework at the 9th and 10th grade levels. SECA will reach  partial implementation in the 2019/2020 school year, and full implementation in the 2020-2021 school year.  Professional development in partnership with the college board, for teachers and administrators began in January of 2019 and continues throughout the 2019/2020 school year.|5|5|5|3|5|5|5|5|3|5|5|5|5|3|5|5|5|5|5|5|5|5|5|2019-10-22||Met|2019
39686760000000|Stockton Unified|2||4|4|4|3|4|4|4|4|3|4|4|4|4|3|4|3|4|4|4|4|4|3|3|2019-10-22||Met|2019
28662660108605|Stone Bridge|2||4|3|4|2|3|4|3|4|2|3|4|2|4|2|3|3|3|3|5|4|4|4|3|2019-10-24|Stone Bridge School (SBS) provides multiple ways to support professional development for its teachers, including regular faculty meetings focused on curricular topics and collegial collaboration and sharing of curricula/resources, classroom visitation and feedback from Program Director,  access to professional seminars and trainings, and in-services addressing both curriculum and other pertinent topics (e.g., mental health, sex ed, etc.).  SBS provides a curriculum inspired by Waldorf teaching methods and aligned to the CA Curriculum Framework.  Teachers use grade level academic standards to develop lessons to teach students the content skills and thinking processes aligned to the Common Core standards.  Teachers may consult textbooks as well as many additional resources in order to prepare lessons; textbooks are not relied upon by our students as their primary resource.    Our Waldorf-inspired curriculum determines that some of the Common Core standards will be addressed at grade levels that are different than those specified in the Common Core framework;  some of the sequencing within the standards shall be accelerated or deferred based upon the developmental model of the child upon which the SBS curriculum and methodology is based.  However, SBS students shall receive a curriculum and instructional program aligned to CA Common Core Standards.  It is our goal that students meet all statewide performance standards by the completion of 8th grade.|Met|2019
54721400000000|Stone Corral Elementary|2||4|4|4|3|3|4|4|4|3|3|4|4|4|3|3|2|3|4|3|2|4|4|4|2019-10-10|Stone Corral annually measures its progress implementing state academic standards and reports the results to the local governing board at a regularly scheduled meeting of the local governing board and to stakeholders and the public through the evaluation rubrics.|Met|2019
11626530000000|Stony Creek Joint Unified|2||4|3|4|3|4|4|1|4|3|4|3|1|4|4|4|4|1|2|2|1|3|3|3|2019-10-14|Teachers  receiving training in better understanding of student trauma, NGSS science (elementary and on going) and art.|Met|2019
54721570000000|Strathmore Union Elementary|2||5|5|5|3|5|5|5|5|5|5|5|5|5|3|4|2|4|5|3|1|5|5|5|2019-10-15||Met|2019
04615070129577|STREAM Charter|2||3|3|3|4|3|4|4|4|4|4|3|3|3|4|3|2|3|3|4|1|4|4|4|2019-10-30|All students have access to an iPad and Chromebook. Most academic content is cloud based. We check with families to ensure Internet access from home and work with them to obtain it, if necessary. Teachers meet monthly in PLCs for professional learning. PLCs focus on different academic areas at each meeting. Teachers also meet monthly in a staff meeting for conversations about MTSS and PBIS. We also participate in Peer Observations/Evaluations to sharpen teaching skills.|Met|2019
